k,t,x,y,z
7488,149.76,-67.57,-1569.2834,-1880.342
7489,149.78,-67.565,-1569.2853,-1881.339
7490,149.8,-68.56,-1568.2872,-1881.336
7491,149.82,-69.555,-1566.2891,-1880.333
7492,149.84,-65.55,-1568.291,-1877.33
7493,149.86,-61.545,-1571.2929,-1875.327
7494,149.88,-60.54,-1573.2948,-1871.324
7495,149.9,-60.535,-1571.2967,-1871.321
7496,149.92,-63.53,-1567.2986,-1875.318
7497,149.94,-67.525,-1569.3005,-1873.315
7498,149.96,-67.52,-1569.3024,-1873.312
7499,149.98,-64.515,-1568.3043,-1875.309
7500,150,-63.51,-1569.3062,-1875.306
7501,150.02,-63.505,-1568.3081,-1875.303
7502,150.04,-64.5,-1567.31,-1875.3
7503,150.06,-65.495,-1567.3119,-1875.297
7504,150.08,-65.49,-1568.3138,-1875.294
7505,150.1,-65.485,-1569.3157,-1876.291
7506,150.12,-65.48,-1569.3176,-1878.288
7507,150.14,-65.475,-1568.3195,-1878.285
7508,150.16,-64.47,-1567.3214,-1877.282
7509,150.18,-63.465,-1567.3233,-1877.279
7510,150.2,-63.46,-1568.3252,-1877.276
7511,150.22,-63.455,-1569.3271,-1877.273
7512,150.24,-63.45,-1570.329,-1877.27
7513,150.26,-63.445,-1571.3309,-1878.267
7514,150.28,-62.44,-1571.3328,-1879.264
7515,150.3,-62.435,-1571.3347,-1879.261
7516,150.32,-62.43,-1571.3366,-1879.258
7517,150.34,-61.425,-1571.3385,-1879.255
7518,150.36,-62.42,-1570.3404,-1879.252
7519,150.38,-63.415,-1569.3423,-1879.249
7520,150.4,-63.41,-1569.3442,-1879.246
7521,150.42,-63.405,-1569.3461,-1880.243
7522,150.44,-64.4,-1569.348,-1880.24
7523,150.46,-64.395,-1569.3499,-1879.237
7524,150.48,-64.39,-1569.3518,-1879.234
7525,150.5,-65.385,-1569.3537,-1879.231
7526,150.52,-65.38,-1569.3556,-1880.228
7527,150.54,-65.375,-1569.3575,-1881.225
7528,150.56,-65.37,-1569.3594,-1879.222
7529,150.58,-65.365,-1570.3613,-1877.219
7530,150.6,-65.36,-1571.3632,-1877.216
7531,150.62,-65.355,-1571.3651,-1877.213
7532,150.64,-65.35,-1571.367,-1878.21
7533,150.66,-64.345,-1571.3689,-1878.207
7534,150.68,-63.34,-1571.3708,-1877.204
7535,150.7,-67.335,-1571.3727,-1880.201
7536,150.72,-70.33,-1573.3746,-1887.198
7537,150.74,-69.325,-1568.3765,-1889.195
7538,150.76,-69.32,-1563.3784,-1887.192
7539,150.78,-67.315,-1568.3803,-1891.189
7540,150.8,-67.31,-1574.3822,-1889.186
7541,150.82,-65.305,-1572.3841,-1881.183
7542,150.84,-61.3,-1567.386,-1879.18
7543,150.86,-64.295,-1568.3879,-1882.177
7544,150.88,-67.29,-1569.3898,-1885.174
7545,150.9,-64.285,-1570.3917,-1880.171
7546,150.92,-61.28,-1571.3936,-1879.168
7547,150.94,-60.275,-1568.3955,-1885.165
7548,150.96,-60.27,-1570.3974,-1881.162
7549,150.98,-63.265,-1573.3993,-1879.159
7550,151,-67.26,-1569.4012,-1883.156
7551,151.02,-69.255,-1569.4031,-1883.153
7552,151.04,-66.25,-1570.405,-1882.15
7553,151.06,-63.245,-1569.4069,-1882.147
7554,151.08,-64.24,-1569.4088,-1883.144
7555,151.1,-65.235,-1570.4107,-1883.141
7556,151.12,-66.23,-1570.4126,-1883.138
7557,151.14,-66.225,-1569.4145,-1883.135
7558,151.16,-65.22,-1569.4164,-1883.132
7559,151.18,-65.215,-1570.4183,-1882.129
7560,151.2,-65.21,-1571.4202,-1882.126
7561,151.22,-64.205,-1570.4221,-1882.123
7562,151.24,-63.2,-1569.424,-1880.12
7563,151.26,-63.195,-1569.4259,-1878.117
7564,151.28,-63.19,-1569.4278,-1878.114
7565,151.3,-63.185,-1569.4297,-1878.111
7566,151.32,-63.18,-1569.4316,-1877.108
7567,151.34,-63.175,-1569.4335,-1878.105
7568,151.36,-63.17,-1569.4354,-1879.102
7569,151.38,-63.165,-1570.4373,-1879.099
7570,151.4,-63.16,-1570.4392,-1879.096
7571,151.42,-63.155,-1569.4411,-1880.093
7572,151.44,-63.15,-1569.443,-1881.09
7573,151.46,-64.145,-1569.4449,-1882.087
7574,151.48,-65.14,-1569.4468,-1883.084
7575,151.5,-65.135,-1569.4487,-1883.081
7576,151.52,-67.13,-1567.4506,-1881.078
7577,151.54,-65.125,-1568.4525,-1881.075
7578,151.56,-63.12,-1573.4544,-1881.072
7579,151.58,-63.115,-1573.4563,-1879.069
7580,151.6,-65.11,-1569.4582,-1881.066
7581,151.62,-67.105,-1571.4601,-1879.063
7582,151.64,-67.1,-1575.462,-1881.06
7583,151.66,-65.095,-1570.4639,-1885.057
7584,151.68,-63.09,-1565.4658,-1883.054
7585,151.7,-64.085,-1567.4677,-1882.051
7586,151.72,-63.08,-1569.4696,-1881.048
7587,151.74,-63.075,-1569.4715,-1882.045
7588,151.76,-63.07,-1569.4734,-1883.042
7589,151.78,-63.065,-1569.4753,-1883.039
7590,151.8,-63.06,-1569.4772,-1883.036
7591,151.82,-63.055,-1569.4791,-1883.033
7592,151.84,-63.05,-1569.481,-1882.03
7593,151.86,-63.045,-1569.4829,-1881.027
7594,151.88,-63.04,-1569.4848,-1881.024
7595,151.9,-63.035,-1569.4867,-1881.021
7596,151.92,-63.03,-1569.4886,-1880.018
7597,151.94,-63.025,-1569.4905,-1879.015
7598,151.96,-64.02,-1569.4924,-1879.012
7599,151.98,-65.015,-1569.4943,-1879.009
7600,152,-66.01,-1568.4962,-1879.006
7601,152.02,-67.005,-1568.4981,-1880.003
7602,152.04,-67,-1569.5,-1881
7603,152.06,-66.995,-1568.5019,-1881.997
7604,152.08,-66.99,-1567.5038,-1883.994
7605,152.1,-65.985,-1567.5057,-1884.991
7606,152.12,-64.98,-1567.5076,-1884.988
7607,152.14,-64.975,-1566.5095,-1885.985
7608,152.16,-64.97,-1565.5114,-1886.982
7609,152.18,-64.965,-1565.5133,-1886.979
7610,152.2,-64.96,-1565.5152,-1886.976
7611,152.22,-64.955,-1565.5171,-1886.973
7612,152.24,-64.95,-1565.519,-1885.97
7613,152.26,-64.945,-1565.5209,-1884.967
7614,152.28,-65.94,-1565.5228,-1884.964
7615,152.3,-66.935,-1566.5247,-1883.961
7616,152.32,-67.93,-1567.5266,-1882.958
7617,152.34,-68.925,-1567.5285,-1882.955
7618,152.36,-68.92,-1567.5304,-1882.952
7619,152.38,-68.915,-1567.5323,-1882.949
7620,152.4,-68.91,-1568.5342,-1882.946
7621,152.42,-69.905,-1569.5361,-1882.943
7622,152.44,-69.9,-1569.538,-1883.94
7623,152.46,-68.895,-1569.5399,-1884.937
7624,152.48,-68.89,-1569.5418,-1884.934
7625,152.5,-68.885,-1569.5437,-1884.931
7626,152.52,-68.88,-1569.5456,-1884.928
7627,152.54,-68.875,-1569.5475,-1884.925
7628,152.56,-69.87,-1569.5494,-1883.922
7629,152.58,-69.865,-1568.5513,-1882.919
7630,152.6,-68.86,-1567.5532,-1882.916
7631,152.62,-68.855,-1567.5551,-1882.913
7632,152.64,-68.85,-1567.557,-1882.91
7633,152.66,-67.845,-1567.5589,-1881.907
7634,152.68,-66.84,-1567.5608,-1880.904
7635,152.7,-66.835,-1568.5627,-1880.901
7636,152.72,-66.83,-1569.5646,-1881.898
7637,152.74,-66.825,-1569.5665,-1882.895
7638,152.76,-67.82,-1569.5684,-1882.892
7639,152.78,-68.815,-1569.5703,-1882.889
7640,152.8,-68.81,-1569.5722,-1882.886
7641,152.82,-69.805,-1569.5741,-1882.883
7642,152.84,-70.8,-1569.576,-1883.88
7643,152.86,-70.795,-1569.5779,-1884.877
7644,152.88,-71.79,-1568.5798,-1883.874
7645,152.9,-71.785,-1567.5817,-1882.871
7646,152.92,-70.78,-1567.5836,-1882.868
7647,152.94,-69.775,-1567.5855,-1881.865
7648,152.96,-68.77,-1567.5874,-1880.862
7649,152.98,-67.765,-1567.5893,-1880.859
7650,153,-67.76,-1566.5912,-1880.856
7651,153.02,-68.755,-1566.5931,-1880.853
7652,153.04,-68.75,-1567.595,-1881.85
7653,153.06,-68.745,-1567.5969,-1883.847
7654,153.08,-69.74,-1567.5988,-1887.844
7655,153.1,-72.735,-1571.6007,-1882.841
7656,153.12,-71.73,-1568.6026,-1884.838
7657,153.14,-68.725,-1561.6045,-1894.835
7658,153.16,-71.72,-1563.6064,-1892.832
7659,153.18,-72.715,-1566.6083,-1882.829
7660,153.2,-72.71,-1569.6102,-1874.826
7661,153.22,-76.705,-1571.6121,-1884.823
7662,153.24,-75.7,-1569.614,-1889.82
7663,153.26,-72.695,-1567.6159,-1884.817
7664,153.28,-71.69,-1567.6178,-1885.814
7665,153.3,-70.685,-1568.6197,-1886.811
7666,153.32,-70.68,-1569.6216,-1885.808
7667,153.34,-70.675,-1570.6235,-1885.805
7668,153.36,-70.67,-1570.6254,-1887.802
7669,153.38,-69.665,-1569.6273,-1887.799
7670,153.4,-68.66,-1568.6292,-1886.796
7671,153.42,-69.655,-1567.6311,-1886.793
7672,153.44,-70.65,-1567.633,-1886.79
7673,153.46,-70.645,-1567.6349,-1886.787
7674,153.48,-70.64,-1566.6368,-1886.784
7675,153.5,-70.635,-1565.6387,-1886.781
7676,153.52,-70.63,-1564.6406,-1886.778
7677,153.54,-70.625,-1563.6425,-1886.775
7678,153.56,-70.62,-1564.6444,-1886.772
7679,153.58,-70.615,-1565.6463,-1886.769
7680,153.6,-69.61,-1565.6482,-1885.766
7681,153.62,-68.605,-1566.6501,-1883.763
7682,153.64,-68.6,-1567.652,-1882.76
7683,153.66,-67.595,-1567.6539,-1882.757
7684,153.68,-66.59,-1567.6558,-1881.754
7685,153.7,-66.585,-1568.6577,-1880.751
7686,153.72,-66.58,-1569.6596,-1880.748
7687,153.74,-66.575,-1569.6615,-1881.745
7688,153.76,-66.57,-1569.6634,-1882.742
7689,153.78,-66.565,-1568.6653,-1882.739
7690,153.8,-66.56,-1567.6672,-1882.736
7691,153.82,-66.555,-1567.6691,-1882.733
7692,153.84,-66.55,-1567.671,-1882.73
7693,153.86,-66.545,-1567.6729,-1882.727
7694,153.88,-66.54,-1567.6748,-1882.724
7695,153.9,-65.535,-1566.6767,-1881.721
7696,153.92,-64.53,-1565.6786,-1880.718
7697,153.94,-63.525,-1565.6805,-1879.715
7698,153.96,-62.52,-1565.6824,-1877.712
7699,153.98,-62.515,-1565.6843,-1877.709
7700,154,-62.51,-1565.6862,-1877.706
7701,154.02,-62.505,-1565.6881,-1876.703
7702,154.04,-62.5,-1565.69,-1876.7
7703,154.06,-62.495,-1566.6919,-1876.697
7704,154.08,-62.49,-1567.6938,-1876.694
7705,154.1,-62.485,-1567.6957,-1877.691
7706,154.12,-62.48,-1567.6976,-1878.688
7707,154.14,-63.475,-1567.6995,-1878.685
7708,154.16,-64.47,-1568.7014,-1878.682
7709,154.18,-64.465,-1569.7033,-1879.679
7710,154.2,-64.46,-1569.7052,-1880.676
7711,154.22,-64.455,-1569.7071,-1880.673
7712,154.24,-64.45,-1569.709,-1879.67
7713,154.26,-64.445,-1569.7109,-1877.667
7714,154.28,-64.44,-1570.7128,-1876.664
7715,154.3,-64.435,-1570.7147,-1875.661
7716,154.32,-63.43,-1569.7166,-1873.658
7717,154.34,-62.425,-1570.7185,-1872.655
7718,154.36,-61.42,-1571.7204,-1872.652
7719,154.38,-61.415,-1571.7223,-1872.649
7720,154.4,-62.41,-1570.7242,-1873.646
7721,154.42,-61.405,-1569.7261,-1874.643
7722,154.44,-61.4,-1569.728,-1875.64
7723,154.46,-62.395,-1569.7299,-1876.637
7724,154.48,-63.39,-1569.7318,-1876.634
7725,154.5,-64.385,-1568.7337,-1877.631
7726,154.52,-65.38,-1566.7356,-1879.628
7727,154.54,-66.375,-1565.7375,-1879.625
7728,154.56,-65.37,-1565.7394,-1878.622
7729,154.58,-64.365,-1565.7413,-1878.619
7730,154.6,-65.36,-1566.7432,-1877.616
7731,154.62,-65.355,-1567.7451,-1876.613
7732,154.64,-63.35,-1567.747,-1875.61
7733,154.66,-62.345,-1567.7489,-1873.607
7734,154.68,-62.34,-1567.7508,-1872.604
7735,154.7,-62.335,-1567.7527,-1872.601
7736,154.72,-62.33,-1567.7546,-1872.598
7737,154.74,-62.325,-1567.7565,-1873.595
7738,154.76,-61.32,-1567.7584,-1874.592
7739,154.78,-60.315,-1567.7603,-1874.589
7740,154.8,-61.31,-1567.7622,-1875.586
7741,154.82,-62.305,-1567.7641,-1877.583
7742,154.84,-63.3,-1567.766,-1878.58
7743,154.86,-64.295,-1567.7679,-1878.577
7744,154.88,-64.29,-1567.7698,-1878.574
7745,154.9,-65.285,-1567.7717,-1878.571
7746,154.92,-66.28,-1567.7736,-1878.568
7747,154.94,-67.275,-1566.7755,-1877.565
7748,154.96,-67.27,-1566.7774,-1876.562
7749,154.98,-66.265,-1567.7793,-1875.559
7750,155,-66.26,-1567.7812,-1875.556
7751,155.02,-66.255,-1567.7831,-1876.553
7752,155.04,-66.25,-1567.785,-1876.55
7753,155.06,-66.245,-1566.7869,-1876.547
7754,155.08,-66.24,-1565.7888,-1876.544
7755,155.1,-66.235,-1565.7907,-1876.541
7756,155.12,-66.23,-1565.7926,-1876.538
7757,155.14,-66.225,-1565.7945,-1876.535
7758,155.16,-66.22,-1565.7964,-1876.532
7759,155.18,-66.215,-1565.7983,-1876.529
7760,155.2,-66.21,-1565.8002,-1876.526
7761,155.22,-66.205,-1565.8021,-1876.523
7762,155.24,-66.2,-1566.804,-1876.52
7763,155.26,-65.195,-1567.8059,-1876.517
7764,155.28,-64.19,-1566.8078,-1875.514
7765,155.3,-64.185,-1565.8097,-1874.511
7766,155.32,-63.18,-1565.8116,-1873.508
7767,155.34,-62.175,-1564.8135,-1872.505
7768,155.36,-62.17,-1563.8154,-1872.502
7769,155.38,-61.165,-1563.8173,-1872.499
7770,155.4,-60.16,-1563.8192,-1873.496
7771,155.42,-60.155,-1563.8211,-1874.493
7772,155.44,-60.15,-1563.823,-1874.49
7773,155.46,-60.145,-1563.8249,-1874.487
7774,155.48,-61.14,-1563.8268,-1875.484
7775,155.5,-62.135,-1562.8287,-1876.481
7776,155.52,-63.13,-1561.8306,-1875.478
7777,155.54,-64.125,-1561.8325,-1875.475
7778,155.56,-65.12,-1561.8344,-1876.472
7779,155.58,-66.115,-1561.8363,-1876.469
7780,155.6,-67.11,-1561.8382,-1877.466
7781,155.62,-67.105,-1561.8401,-1877.463
7782,155.64,-66.1,-1561.842,-1875.46
7783,155.66,-66.095,-1561.8439,-1874.457
7784,155.68,-65.09,-1560.8458,-1875.454
7785,155.7,-64.085,-1559.8477,-1876.451
7786,155.72,-64.08,-1559.8496,-1875.448
7787,155.74,-64.075,-1558.8515,-1874.445
7788,155.76,-64.07,-1557.8534,-1874.442
7789,155.78,-64.065,-1557.8553,-1874.439
7790,155.8,-65.06,-1557.8572,-1874.436
7791,155.82,-65.055,-1556.8591,-1875.433
7792,155.84,-64.05,-1555.861,-1876.43
7793,155.86,-64.045,-1554.8629,-1876.427
7794,155.88,-64.04,-1556.8648,-1869.424
7795,155.9,-64.035,-1555.8667,-1858.421
7796,155.92,-64.03,-1555.8686,-1862.418
7797,155.94,-66.025,-1555.8705,-1868.415
7798,155.96,-64.02,-1555.8724,-1862.412
7799,155.98,-62.015,-1555.8743,-1864.409
7800,156,-66.01,-1550.8762,-1872.406
7801,156.02,-66.005,-1551.8781,-1869.403
7802,156.04,-64,-1552.88,-1865.4
7803,156.06,-63.995,-1551.8819,-1867.397
7804,156.08,-63.99,-1550.8838,-1868.394
7805,156.1,-63.985,-1549.8857,-1868.391
7806,156.12,-63.98,-1549.8876,-1869.388
7807,156.14,-64.975,-1549.8895,-1871.385
7808,156.16,-65.97,-1548.8914,-1873.382
7809,156.18,-65.965,-1547.8933,-1874.379
7810,156.2,-65.96,-1546.8952,-1875.376
7811,156.22,-65.955,-1545.8971,-1876.373
7812,156.24,-65.95,-1544.899,-1874.37
7813,156.26,-65.945,-1543.9009,-1871.367
7814,156.28,-65.94,-1543.9028,-1870.364
7815,156.3,-65.935,-1543.9047,-1868.361
7816,156.32,-65.93,-1543.9066,-1863.358
7817,156.34,-64.925,-1543.9085,-1858.355
7818,156.36,-63.92,-1543.9104,-1854.352
7819,156.38,-63.915,-1543.9123,-1850.349
7820,156.4,-63.91,-1543.9142,-1849.346
7821,156.42,-63.905,-1543.9161,-1850.343
7822,156.44,-62.9,-1542.918,-1849.34
7823,156.46,-62.895,-1541.9199,-1847.337
7824,156.48,-62.89,-1540.9218,-1847.334
7825,156.5,-61.885,-1538.9237,-1849.331
7826,156.52,-62.88,-1537.9256,-1850.328
7827,156.54,-63.875,-1534.9275,-1850.325
7828,156.56,-63.87,-1531.9294,-1846.322
7829,156.58,-65.865,-1531.9313,-1848.319
7830,156.6,-67.86,-1533.9332,-1846.316
7831,156.62,-63.855,-1530.9351,-1838.313
7832,156.64,-61.85,-1523.937,-1842.31
7833,156.66,-65.845,-1520.9389,-1844.307
7834,156.68,-65.84,-1522.9408,-1843.304
7835,156.7,-63.835,-1525.9427,-1843.301
7836,156.72,-63.83,-1524.9446,-1841.298
7837,156.74,-63.825,-1522.9465,-1839.295
7838,156.76,-63.82,-1521.9484,-1838.292
7839,156.78,-64.815,-1520.9503,-1838.289
7840,156.8,-65.81,-1519.9522,-1838.286
7841,156.82,-66.805,-1518.9541,-1838.283
7842,156.84,-67.8,-1517.956,-1838.28
7843,156.86,-68.795,-1516.9579,-1838.277
7844,156.88,-69.79,-1514.9598,-1838.274
7845,156.9,-70.785,-1512.9617,-1839.271
7846,156.92,-71.78,-1511.9636,-1840.268
7847,156.94,-71.775,-1510.9655,-1839.265
7848,156.96,-72.77,-1508.9674,-1838.262
7849,156.98,-73.765,-1506.9693,-1837.259
7850,157,-73.76,-1505.9712,-1835.256
7851,157.02,-73.755,-1504.9731,-1832.253
7852,157.04,-74.75,-1502.975,-1829.25
7853,157.06,-75.745,-1501.9769,-1826.247
7854,157.08,-75.74,-1501.9788,-1824.244
7855,157.1,-76.735,-1500.9807,-1824.241
7856,157.12,-77.73,-1498.9826,-1822.238
7857,157.14,-78.725,-1496.9845,-1821.235
7858,157.16,-80.72,-1494.9864,-1823.232
7859,157.18,-86.715,-1484.9883,-1827.229
7860,157.2,-85.71,-1480.9902,-1830.226
7861,157.22,-85.705,-1484.9921,-1824.223
7862,157.24,-92.7,-1481.994,-1818.22
7863,157.26,-92.695,-1477.9959,-1812.217
7864,157.28,-97.69,-1475.9978,-1806.214
7865,157.3,-102.685,-1477.9997,-1806.211
7866,157.32,-97.68,-1479.0016,-1809.208
7867,157.34,-93.675,-1478.0035,-1810.205
7868,157.36,-95.67,-1477.0054,-1806.202
7869,157.38,-98.665,-1475.0073,-1803.199
7870,157.4,-100.66,-1474.0092,-1800.196
7871,157.42,-101.655,-1474.0111,-1798.193
7872,157.44,-102.65,-1473.013,-1798.19
7873,157.46,-105.645,-1471.0149,-1797.187
7874,157.48,-108.64,-1469.0168,-1795.184
7875,157.5,-111.635,-1467.0187,-1794.181
7876,157.52,-114.63,-1465.0206,-1794.178
7877,157.54,-117.625,-1463.0225,-1794.175
7878,157.56,-121.62,-1460.0244,-1793.172
7879,157.58,-124.615,-1457.0263,-1792.169
7880,157.6,-127.61,-1455.0282,-1791.166
7881,157.62,-130.605,-1453.0301,-1790.163
7882,157.64,-133.6,-1450.032,-1789.16
7883,157.66,-136.595,-1448.0339,-1787.157
7884,157.68,-139.59,-1446.0358,-1785.154
7885,157.7,-143.585,-1443.0377,-1783.151
7886,157.72,-147.58,-1441.0396,-1781.148
7887,157.74,-149.575,-1440.0415,-1780.145
7888,157.76,-151.57,-1439.0434,-1779.142
7889,157.78,-155.565,-1438.0453,-1778.139
7890,157.8,-158.56,-1437.0472,-1778.136
7891,157.82,-161.555,-1436.0491,-1778.133
7892,157.84,-166.55,-1435.051,-1778.13
7893,157.86,-171.545,-1434.0529,-1778.127
7894,157.88,-175.54,-1433.0548,-1777.124
7895,157.9,-180.535,-1432.0567,-1776.121
7896,157.92,-185.53,-1431.0586,-1776.118
7897,157.94,-190.525,-1430.0605,-1775.115
7898,157.96,-196.52,-1430.0624,-1773.112
7899,157.98,-201.515,-1429.0643,-1771.109
7900,158,-206.51,-1427.0662,-1769.106
7901,158.02,-212.505,-1425.0681,-1767.103
7902,158.04,-218.5,-1423.07,-1765.1
7903,158.06,-221.495,-1422.0719,-1764.097
7904,158.08,-224.49,-1421.0738,-1763.094
7905,158.1,-230.485,-1420.0757,-1762.091
7906,158.12,-236.48,-1420.0776,-1762.088
7907,158.14,-242.475,-1419.0795,-1762.085
7908,158.16,-249.47,-1418.0814,-1761.082
7909,158.18,-256.465,-1419.0833,-1761.079
7910,158.2,-263.46,-1420.0852,-1762.076
7911,158.22,-270.455,-1421.0871,-1761.073
7912,158.24,-276.45,-1423.089,-1760.07
7913,158.26,-282.445,-1424.0909,-1760.067
7914,158.28,-288.44,-1426.0928,-1759.064
7915,158.3,-295.435,-1429.0947,-1758.061
7916,158.32,-301.43,-1431.0966,-1757.058
7917,158.34,-306.425,-1433.0985,-1756.055
7918,158.36,-312.42,-1435.1004,-1755.052
7919,158.38,-318.415,-1437.1023,-1754.049
7920,158.4,-321.41,-1438.1042,-1754.046
7921,158.42,-323.405,-1440.1061,-1754.043
7922,158.44,-328.4,-1444.108,-1755.04
7923,158.46,-333.395,-1448.1099,-1756.037
7924,158.48,-337.39,-1451.1118,-1757.034
7925,158.5,-342.385,-1455.1137,-1760.031
7926,158.52,-347.38,-1460.1156,-1762.028
7927,158.54,-351.375,-1464.1175,-1763.025
7928,158.56,-354.37,-1468.1194,-1766.022
7929,158.58,-357.365,-1473.1213,-1769.019
7930,158.6,-360.36,-1478.1232,-1771.016
7931,158.62,-363.355,-1482.1251,-1773.013
7932,158.64,-366.35,-1487.127,-1775.01
7933,158.66,-367.345,-1492.1289,-1778.007
7934,158.68,-368.34,-1496.1308,-1782.004
7935,158.7,-369.335,-1500.1327,-1785.001
7936,158.72,-369.33,-1502.1346,-1785.998
7937,158.74,-370.325,-1504.1365,-1787.995
7938,158.76,-371.32,-1508.1384,-1791.992
7939,158.78,-371.315,-1512.1403,-1795.989
7940,158.8,-371.31,-1516.1422,-1798.986
7941,158.82,-372.305,-1520.1441,-1801.983
7942,158.84,-374.3,-1523.146,-1805.98
7943,158.86,-375.295,-1525.1479,-1809.977
7944,158.88,-375.29,-1528.1498,-1813.974
7945,158.9,-376.285,-1532.1517,-1817.971
7946,158.92,-377.28,-1535.1536,-1821.968
7947,158.94,-377.275,-1537.1555,-1825.965
7948,158.96,-376.27,-1539.1574,-1829.962
7949,158.98,-375.265,-1541.1593,-1832.959
7950,159,-374.26,-1543.1612,-1834.956
7951,159.02,-373.255,-1545.1631,-1836.953
7952,159.04,-372.25,-1547.165,-1838.95
7953,159.06,-371.245,-1548.1669,-1839.947
7954,159.08,-370.24,-1548.1688,-1841.944
7955,159.1,-369.235,-1548.1707,-1844.941
7956,159.12,-368.23,-1549.1726,-1846.938
7957,159.14,-367.225,-1550.1745,-1848.935
7958,159.16,-366.22,-1550.1764,-1851.932
7959,159.18,-365.215,-1551.1783,-1855.929
7960,159.2,-364.21,-1552.1802,-1858.926
7961,159.22,-363.205,-1552.1821,-1861.923
7962,159.24,-363.2,-1552.184,-1864.92
7963,159.26,-362.195,-1552.1859,-1866.917
7964,159.28,-361.19,-1552.1878,-1868.914
7965,159.3,-360.185,-1553.1897,-1870.911
7966,159.32,-359.18,-1554.1916,-1871.908
7967,159.34,-358.175,-1554.1935,-1872.905
7968,159.36,-356.17,-1554.1954,-1873.902
7969,159.38,-355.165,-1554.1973,-1873.899
7970,159.4,-354.16,-1554.1992,-1874.896
7971,159.42,-353.155,-1554.2011,-1875.893
7972,159.44,-352.15,-1554.203,-1876.89
7973,159.46,-350.145,-1554.2049,-1878.887
7974,159.48,-349.14,-1553.2068,-1879.884
7975,159.5,-348.135,-1552.2087,-1880.881
7976,159.52,-347.13,-1552.2106,-1882.878
7977,159.54,-347.125,-1551.2125,-1884.875
7978,159.56,-347.12,-1550.2144,-1886.872
7979,159.58,-347.115,-1550.2163,-1888.869
7980,159.6,-346.11,-1549.2182,-1889.866
7981,159.62,-345.105,-1549.2201,-1890.863
7982,159.64,-345.1,-1550.222,-1891.86
7983,159.66,-344.095,-1550.2239,-1892.857
7984,159.68,-343.09,-1549.2258,-1893.854
7985,159.7,-343.085,-1548.2277,-1893.851
7986,159.72,-343.08,-1549.2296,-1892.848
7987,159.74,-342.075,-1550.2315,-1892.845
7988,159.76,-341.07,-1550.2334,-1893.842
7989,159.78,-341.065,-1550.2353,-1894.839
7990,159.8,-341.06,-1551.2372,-1895.836
7991,159.82,-341.055,-1552.2391,-1895.833
7992,159.84,-341.05,-1551.241,-1896.83
7993,159.86,-342.045,-1550.2429,-1897.827
7994,159.88,-341.04,-1546.2448,-1901.824
7995,159.9,-339.035,-1544.2467,-1903.821
7996,159.92,-341.03,-1546.2486,-1903.818
7997,159.94,-340.025,-1548.2505,-1905.815
7998,159.96,-342.02,-1543.2524,-1911.812
7999,159.98,-342.015,-1543.2543,-1907.809
8000,160,-335.01,-1548.2562,-1897.806
8001,160.02,-333.005,-1546.2581,-1897.803
8002,160.04,-333,-1546.26,-1897.8
8003,160.06,-334.995,-1544.2619,-1897.797
8004,160.08,-336.99,-1543.2638,-1899.794
8005,160.1,-336.985,-1544.2657,-1901.791
8006,160.12,-336.98,-1544.2676,-1900.788
8007,160.14,-335.975,-1544.2695,-1898.785
8008,160.16,-335.97,-1544.2714,-1898.782
8009,160.18,-336.965,-1544.2733,-1900.779
8010,160.2,-336.96,-1544.2752,-1902.776
8011,160.22,-336.955,-1544.2771,-1903.773
8012,160.24,-336.95,-1544.279,-1904.77
8013,160.26,-336.945,-1543.2809,-1906.767
8014,160.28,-335.94,-1543.2828,-1908.764
8015,160.3,-334.935,-1544.2847,-1909.761
8016,160.32,-334.93,-1543.2866,-1908.758
8017,160.34,-334.925,-1542.2885,-1907.755
8018,160.36,-334.92,-1542.2904,-1907.752
8019,160.38,-334.915,-1542.2923,-1907.749
8020,160.4,-334.91,-1542.2942,-1907.746
8021,160.42,-334.905,-1542.2961,-1906.743
8022,160.44,-334.9,-1542.298,-1905.74
8023,160.46,-334.895,-1542.2999,-1905.737
8024,160.48,-334.89,-1542.3018,-1905.734
8025,160.5,-334.885,-1542.3037,-1906.731
8026,160.52,-334.88,-1542.3056,-1907.728
8027,160.54,-334.875,-1542.3075,-1907.725
8028,160.56,-335.87,-1542.3094,-1907.722
8029,160.58,-336.865,-1542.3113,-1908.719
8030,160.6,-336.86,-1542.3132,-1909.716
8031,160.62,-335.855,-1541.3151,-1909.713
8032,160.64,-335.85,-1540.317,-1909.71
8033,160.66,-335.845,-1541.3189,-1908.707
8034,160.68,-334.84,-1542.3208,-1907.704
8035,160.7,-334.835,-1542.3227,-1906.701
8036,160.72,-334.83,-1541.3246,-1905.698
8037,160.74,-334.825,-1541.3265,-1905.695
8038,160.76,-333.82,-1542.3284,-1905.692
8039,160.78,-332.815,-1542.3303,-1905.689
8040,160.8,-333.81,-1542.3322,-1905.686
8041,160.82,-333.805,-1542.3341,-1905.683
8042,160.84,-332.8,-1542.336,-1905.68
8043,160.86,-332.795,-1542.3379,-1906.677
8044,160.88,-332.79,-1542.3398,-1908.674
8045,160.9,-332.785,-1542.3417,-1909.671
8046,160.92,-332.78,-1541.3436,-1909.668
8047,160.94,-332.775,-1540.3455,-1909.665
8048,160.96,-332.77,-1540.3474,-1910.662
8049,160.98,-332.765,-1540.3493,-1911.659
8050,161,-332.76,-1540.3512,-1911.656
